"BA Code","Timestamp (Hour Ending)","Demand (MWh)","Demand Forecast (MWh)","Net Generation (MWh)","Total Interchange (MWh)"
PSCO,"11/17/2022 8 a.m. MST",5509,5427,6074,565
PSCO,"11/17/2022 9 a.m. MST",5631,5424,6045,414
PSCO,"11/17/2022 10 a.m. MST",5634,5406,5924,290
PSCO,"11/17/2022 11 a.m. MST",5593,5382,5887,294
PSCO,"11/17/2022 12 p.m. MST",5596,5345,5913,317
PSCO,"11/17/2022 1 p.m. MST",5590,5323,5766,176
PSCO,"11/17/2022 2 p.m. MST",5631,5327,5787,156
PSCO,"11/17/2022 3 p.m. MST",5649,5361,5787,138
PSCO,"11/17/2022 4 p.m. MST",5605,5442,5697,92
PSCO,"11/17/2022 5 p.m. MST",5834,5655,5988,154
PSCO,"11/17/2022 6 p.m. MST",6101,6025,6478,377
PSCO,"11/17/2022 7 p.m. MST",6025,5974,6556,531
PSCO,"11/17/2022 8 p.m. MST",5873,5856,6262,389
PSCO,"11/17/2022 9 p.m. MST",5647,5718,5989,342
